trno,dbh,cl,dead,ht,bal,ba,tph,spp,ccfl,standid,plotid,nsnag
 1, 65.4775552, 8.6385166,0,28.291182,14.6944023,51.761437, 4654.6919,DF, 42.144110,665, 2, 6
 2, 53.5756129,10.2161523,0,26.212157,30.3072000,51.761437, 4654.6919,DF, 98.247440,665, 2, 6
 3, 51.4355572, 6.1690240,0,29.210100,38.5728000,51.761437, 4654.6919,DF,130.191100,665, 2, 6
 4, 57.8950588,10.6482307,0,28.773120,11.0208000,51.761437, 4654.6919,DF, 31.055390,665, 2, 6
 5, 48.0932021, 4.5727010,0,25.881394,16.5312023,51.761437, 4654.6919,DF, 48.416350,665, 2, 6
 6, 53.5756129, 4.9333343,0,25.237440,36.7360000,51.761437, 4654.6919,DF,122.912600,665, 2, 6
 7, 71.3213216,10.5066541,0,31.294090, 8.2656023,51.761437, 4654.6919,DF, 22.416040,665, 2, 6
11, 49.1487335, 8.1615625,0,24.170640,12.8576023,51.761437, 4654.6919,DF, 36.049650,665, 2, 6
12, 48.9628593,12.3743405,0,26.364395,12.8576023,51.761437, 4654.6919,DF, 36.049650,665, 2, 6
14, 61.3052840,10.2993901,0,28.320468,12.8576023,51.761437, 4654.6919,DF, 36.049650,665, 2, 6
15, 50.0184161, 4.2348302,0,26.293334,12.8576023,51.761437, 4654.6919,DF, 36.049650,665, 2, 6
16, 68.9679999, 9.1208657,0,29.191714,12.8576023,51.761437, 4654.6919,DF, 36.049650,665, 2, 6
 1, 93.1070425, 1.5172423,0,17.038320, 7.3472000,51.761437, 4654.6919,DF, 19.719990,665, 3, 6
 2, 90.0821344,11.9528417,0,35.356617,27.5520000,51.761437, 4654.6919,DF, 87.955830,665, 3, 6
 4, 83.9187103,15.1841027,0,39.593520,47.1827770,51.761437, 4654.6919,DF,165.141900,665, 3, 6
 5,105.0495646, 7.0400327,0,21.442957,47.7639635,51.761437, 4654.6919,DF,170.774200,665, 3, 6
 6, 85.5907391,12.2174112,0,34.306612,48.0169827,51.761437, 4654.6919,DF,173.373700,665, 3, 6
 7, 54.7272703, 7.9844798,0,25.839624,48.8024214,51.761437, 4654.6919,DF,182.400800,665, 3, 6
 8, 59.0185619, 6.6203017,0,22.067520,48.8024214,51.761437, 4654.6919,DF,182.400800,665, 3, 6
 9, 72.4444436,10.3566072,0,27.582882,48.8024214,51.761437, 4654.6919,DF,182.400800,665, 3, 6
10, 10.8223197, 4.5650231,0, 7.437120,48.8024214,51.761437, 4654.6919,DF,182.400800,665, 3, 6
11, 11.2952049, 3.7600402,0, 7.863840,48.8024214,51.761437, 4654.6919,DF,182.400800,665, 3, 6
12,  9.9509702, 3.5643282,0, 7.315200,48.8024214,51.761437, 4654.6919,DF,182.400800,665, 3, 6
13, 10.0260923, 3.3328265,0, 7.772400,48.8024214,51.761437, 4654.6919,DF,182.400800,665, 3, 6
15,  2.5466461, 1.1360015,0, 2.590800,48.8024214,51.761437, 4654.6919,DF,182.400800,665, 3, 6
16,  5.2665071, 0.7485812,0, 5.197440,48.8024214,51.761437, 4654.6919,DF,182.400800,665, 3, 6
18,  4.6104743, 1.1761994,0, 4.023360,48.8024214,51.761437, 4654.6919,DF,182.400800,665, 3, 6
19,  0.2541000, 0.4017974,0, 1.415327,48.8024214,51.761437, 4654.6919,DF,182.400800,665, 3, 6
20,  3.2744241, 0.9346857,0, 3.810000,48.8024214,51.761437, 4654.6919,DF,182.400800,665, 3, 6
21,  4.7533445, 0.9962949,0, 5.669280,48.8024214,51.761437, 4654.6919,DF,182.400800,665, 3, 6
22,  5.1040965, 1.1565209,0, 5.181600,48.8024214,51.761437, 4654.6919,DF,182.400800,665, 3, 6
23,  8.8254698, 2.2059766,0, 6.035040,48.8024214,51.761437, 4654.6919,DF,182.400800,665, 3, 6
24,  0.8838259, 0.5954384,0, 1.950720,48.8024214,51.761437, 4654.6919,DF,182.400800,665, 3, 6
25,  2.8459200, 0.5381844,0, 3.048000,48.8024214,51.761437, 4654.6919,DF,182.400800,665, 3, 6
29,  5.9785639, 1.4825225,0, 5.694094,48.8024214,51.761437, 4654.6919,DF,182.400800,665, 3, 6
31,  6.2537135, 0.9236656,0, 4.976933,48.8024214,51.761437, 4654.6919,DF,182.400800,665, 3, 6
32,  4.0152247, 0.4138297,0, 3.612715,48.8024214,51.761437, 4654.6919,DF,182.400800,665, 3, 6
33,  3.1089872, 0.4054008,0, 3.291840,48.8024214,51.761437, 4654.6919,DF,182.400800,665, 3, 6
34,  4.7915993, 0.8889666,0, 4.023360,48.8024214,51.761437, 4654.6919,DF,182.400800,665, 3, 6
35,  4.2800706, 0.6464835,0, 4.450080,48.8024214,51.761437, 4654.6919,DF,182.400800,665, 3, 6
36,  4.0104552, 0.5624791,0, 4.458166,48.8024214,51.761437, 4654.6919,DF,182.400800,665, 3, 6
37,  7.2251810, 1.5228966,0, 5.328812,48.8024214,51.761437, 4654.6919,DF,182.400800,665, 3, 6
 1, 56.5849700,12.1287967,0,29.866224,26.6336000,51.761437, 4654.6919,DF, 84.582130,665, 4, 6
 2, 55.0209337,10.0805346,0,26.562488,27.5520000,51.761437, 4654.6919,DF, 87.955830,665, 4, 6
 3, 44.8977929, 8.9827486,0,25.583891,40.4096000,51.761437, 4654.6919,DF,137.629300,665, 4, 6
 4, 44.0280086, 6.9851900,0,27.398121,41.3280000,51.761437, 4654.6919,DF,141.426200,665, 4, 6
 5, 68.3126506, 8.1448626,0,26.304240,16.5312023,51.761437, 4654.6919,DF, 48.416350,665, 4, 6
 6, 61.6664364, 8.7943121,0,28.451660,18.3680023,51.761437, 4654.6919,DF, 54.862430,665, 4, 6
 7, 64.6484269, 5.1996106,0,27.980640,18.3680023,51.761437, 4654.6919,DF, 54.862430,665, 4, 6
 8, 61.7063809, 9.4391958,0,30.776113,18.3680023,51.761437, 4654.6919,DF, 54.862430,665, 4, 6
 1, 52.3051891, 5.5281454,0,22.920960,45.0016000,51.761437, 4654.6919,DF,155.098400,665, 5, 6
 2, 32.5949062, 3.7301942,0,17.180345,43.1648000,51.761437, 4654.6919,DF,147.383000,665, 5, 6
 3, 42.1630163, 8.7698702,0,24.579307,43.1648000,51.761437, 4654.6919,DF,147.383000,665, 5, 6
 4, 60.8370032, 7.8618405,0,31.321248,43.1648000,51.761437, 4654.6919,DF,147.383000,665, 5, 6
 5, 43.3734216, 5.4983360,0,22.247623,43.1648000,51.761437, 4654.6919,DF,147.383000,665, 5, 6
 6, 52.7060318, 5.3358349,0,25.877520,43.1648000,51.761437, 4654.6919,DF,147.383000,665, 5, 6
 1, 22.2824737, 7.6676921,0,20.214723,29.3888000,53.199215, 2480.7086,DF,132.817000,705, 1,11
 2, 26.9168384, 9.3330461,0,21.074418,14.6944023,53.199215, 2480.7086,DF, 64.244920,705, 2,16
 3, 21.5924829, 8.8635230,0,21.296611,31.2256000,53.199215, 2480.7086,DF,141.871500,705, 3,11
 4, 23.4432050, 7.3730541,0,18.605818,27.5520000,53.199215, 2480.7086,DF,122.614000,705, 4,15
 5, 28.4447417, 5.6606328,0,20.768761,11.9392000,53.199215, 2480.7086,DF, 52.623980,705, 5,19
 6, 22.4635580, 5.0555469,0,17.165550,11.9392000,53.199215, 2480.7086,PM, 52.623980,705, 1,19
 7, 29.7936061, 4.9115655,0,16.820181,11.9392000,53.199215, 2480.7086,PM, 52.623980,705, 1,19
 8, 28.4300547, 5.4474374,0,16.390215,11.9392000,53.199215, 2480.7086,PM, 52.623980,705, 1,19
 9, 15.4806664, 1.9965473,0,11.902845,11.9392000,53.199215, 2480.7086,PM, 52.623980,705, 1,19
10, 10.9318673, 1.5258992,0,12.324298,11.9392000,53.199215, 2480.7086,DF, 52.623980,705, 1,19
13, 13.2521383, 3.3617459,0,14.330398,11.9392000,53.199215, 2480.7086,DF, 52.623980,705, 1,19
 1, 27.2509291, 8.6632877,0,23.145893,18.3680000,53.199215, 2480.7086,DF, 79.528140,705, 2,19
 2, 35.0366547, 5.0763800,0,20.300997, 1.8367998,53.199215, 2480.7086,PM,  7.978482,705, 2,19
 3, 35.0064676,11.5755024,0,26.921679,39.4912000,53.199215, 2480.7086,DF,181.801800,705, 2,19
 4, 19.8180289, 6.4456391,0,20.474007,23.8784000,53.199215, 2480.7086,DF,103.688200,705, 2,19
 5, 22.5954664, 2.8675008,0,12.361511,25.7152000,53.199215, 2480.7086,PM,113.780700,705, 2,19
 6, 22.7214009, 5.0432574,0,20.909731, 2.7552000,53.199215, 2480.7086,DF, 12.118860,705, 2,19
 7, 23.9508689, 9.0301511,0,24.721350,27.5520000,53.199215, 2480.7086,DF,122.614000,705, 2,19
 8, 24.2792143, 7.2661516,0,21.716268,11.0208000,53.199215, 2480.7086,DF, 48.113900,705, 2,19
10, 23.7342410, 6.0552818,0,22.423414,37.6544000,53.199215, 2480.7086,DF,172.207100,705, 2,19
11, 29.1683423, 3.3730662,0,22.273821, 0.9183998,53.199215, 2480.7086,DF,  3.852047,705, 2,19
12, 20.7616242, 5.6747115,0,22.885890,48.9620622,53.199215, 2480.7086,DF,233.326600,705, 2,19
13, 34.8219148,10.4716448,0,26.748096,48.9620622,53.199215, 2480.7086,DF,233.326600,705, 2,19
14, 11.2901051, 2.6113898,0,15.833068,48.9620622,53.199215, 2480.7086,DF,233.326600,705, 2,19
15, 10.4181000, 2.7758109,1,16.367760,48.9620622,53.199215, 2480.7086,DF,233.326600,705, 2,19
16, 16.4088048, 3.8227559,0,19.947834,48.9620622,53.199215, 2480.7086,DF,233.326600,705, 2,19
17, 14.4127375, 3.1354867,0,17.586646,48.9620622,53.199215, 2480.7086,DF,233.326600,705, 2,19
 2, 25.6155161, 3.9161710,0,15.965330, 7.3472000,53.199215, 2480.7086,PM, 32.509120,705, 3,19
 3, 30.1990227, 7.2100166,0,19.499068,40.4096000,53.199215, 2480.7086,PM,187.435800,705, 3,19
 4, 30.7610411, 8.3782723,0,21.066127, 4.5920000,53.199215, 2480.7086,DF, 20.529310,705, 3,19
 5, 20.1452055, 4.8035291,0,18.596165, 6.4288000,53.199215, 2480.7086,DF, 28.172560,705, 3,19
 6, 32.5758233,11.9973151,0,26.220929,21.1232000,53.199215, 2480.7086,DF, 91.460490,705, 3,19
 7, 32.1444885, 8.8170990,0,19.368220,23.8784000,53.199215, 2480.7086,DF,103.688200,705, 3,19
 8, 26.1272989, 6.7971650,0,19.706094,23.8784000,53.199215, 2480.7086,DF,103.688200,705, 3,19
10, 29.3048194, 4.8717220,0,16.223462,23.8784000,53.199215, 2480.7086,PM,103.688200,705, 3,19
11, 13.5799425, 4.2981921,0,16.063493,23.8784000,53.199215, 2480.7086,DF,103.688200,705, 3,19
13,  6.7608311, 1.9503396,0, 8.877510,23.8784000,53.199215, 2480.7086,DF,103.688200,705, 3,19
14,  2.8803582, 0.4857137,0, 3.065160,23.8784000,53.199215, 2480.7086,DF,103.688200,705, 3,19
 1, 17.0256732, 2.7553356,0,15.462400,47.5362003,53.199215, 2480.7086,DF,224.884400,705, 4,19
 2, 31.9777481, 3.2907122,0,16.025994,54.6160541,53.199215, 2480.7086,PM,270.559500,705, 4,19
 3, 28.2884194, 3.5263927,0,14.988311,50.8945366,53.199215, 2480.7086,PM,244.554000,705, 4,19
 7, 31.6367459, 7.9202951,0,21.306748,50.8945366,53.199215, 2480.7086,DF,244.554000,705, 4,19
 8, 29.4270161, 3.7073891,0,16.276469,50.8945366,53.199215, 2480.7086,PM,244.554000,705, 4,19
 9, 18.3672551, 4.6175615,0,17.638020,50.8945366,53.199215, 2480.7086,DF,244.554000,705, 4,19
10, 23.3189018, 2.6305910,0,12.565984,50.8945366,53.199215, 2480.7086,PM,244.554000,705, 4,19
11, 32.9747095, 4.5753772,0,15.877742,50.8945366,53.199215, 2480.7086,PM,244.554000,705, 4,19
12, 13.9401521, 3.5667848,0,14.479945,50.8945366,53.199215, 2480.7086,DF,244.554000,705, 4,19
13, 13.9808259, 6.0648403,0,15.593824,50.8945366,53.199215, 2480.7086,DF,244.554000,705, 4,19
14, 14.3415971, 4.3406385,0,15.629083,50.8945366,53.199215, 2480.7086,DF,244.554000,705, 4,19
15, 14.7759252, 7.4713887,0,19.752905,50.8945366,53.199215, 2480.7086,DF,244.554000,705, 4,19
16,  2.0328000, 0.8756934,1, 2.225040,50.8945366,53.199215, 2480.7086,DF,244.554000,705, 4,19
17,  2.5410000, 0.7116851,1, 3.139440,50.8945366,53.199215, 2480.7086,DF,244.554000,705, 4,19
18,  2.5743252, 0.8049881,0, 3.221108,50.8945366,53.199215, 2480.7086,DF,244.554000,705, 4,19
 1, 21.0514354, 2.4846507,0,15.684974, 0.0000000,53.199215, 2480.7086,PM,  0.000000,705, 5,19
 2, 20.0544664, 3.0396043,0,16.378081, 3.6736000,53.199215, 2480.7086,PM, 16.301990,705, 5,19
 4, 26.7638194, 3.7378173,0,16.744289,57.4319144,53.199215, 2480.7086,PM,291.130900,705, 5,19
 5, 24.9851270, 2.3972825,0,16.174096,57.4319144,53.199215, 2480.7086,PM,291.130900,705, 5,19
 6, 28.5231061, 5.5306631,0,16.820635,57.4319144,53.199215, 2480.7086,PM,291.130900,705, 5,19
 8, 22.0192540, 3.0846735,0,16.349332,57.4319144,53.199215, 2480.7086,PM,291.130900,705, 5,19
 9, 21.4277270, 2.4437758,0,17.170637,57.4319144,53.199215, 2480.7086,PM,291.130900,705, 5,19
10, 13.5700580, 2.2828883,0,12.666022,57.4319144,53.199215, 2480.7086,PM,291.130900,705, 5,19
11, 12.7883270, 2.7124646,0,14.278444,57.4319144,53.199215, 2480.7086,PM,291.130900,705, 5,19
12, 11.9823904, 6.0972588,0,12.207383,57.4319144,53.199215, 2480.7086,DF,291.130900,705, 5,19
13, 12.1676522, 3.6145897,0,19.021279,57.4319144,53.199215, 2480.7086,PM,291.130900,705, 5,19
14, 11.4650606, 2.0692110,1,12.903827,57.4319144,53.199215, 2480.7086,PM,291.130900,705, 5,19
15, 16.2235354, 6.4458190,0,19.820074,57.4319144,53.199215, 2480.7086,PM,291.130900,705, 5,19
16, 17.2593664, 5.0816652,0,18.710316,57.4319144,53.199215, 2480.7086,PM,291.130900,705, 5,19
17, 17.7092683, 3.5049744,0,15.475912,57.4319144,53.199215, 2480.7086,PM,291.130900,705, 5,19
18, 15.1043748, 2.2799150,0,17.253740,57.4319144,53.199215, 2480.7086,PM,291.130900,705, 5,19
19, 16.5545870, 5.2337696,0,19.712181,57.4319144,53.199215, 2480.7086,DF,291.130900,705, 5,19
20, 10.2452027, 4.8541290,0,14.300445,57.4319144,53.199215, 2480.7086,DF,291.130900,705, 5,19
21,  0.7623000, 0.8183225,1, 1.920240,57.4319144,53.199215, 2480.7086,DF,291.130900,705, 5,19
 1, 30.4725613, 3.3628889,0,18.417991,18.3680000,71.083425,  735.3909,PM, 51.953020,706, 1,12
 2, 33.1357580, 5.9454379,0,29.245368,22.0416000,71.083425,  735.3909,PM, 64.610180,706, 2, 9
 3, 32.3637514, 4.1834836,0,22.330596,13.7760000,71.083425,  735.3909,PM, 36.742360,706, 3,22
 4, 62.7500204,16.7868417,0,39.493332,44.0832000,71.083425,  735.3909,DF,149.088000,706, 4,11
 5, 59.0335284,17.8168920,0,37.768195,43.1648000,71.083425,  735.3909,DF,145.105900,706, 5,20
 6, 27.8052228, 6.4142386,0,26.965659,43.1648000,71.083425,  735.3909,DF,145.105900,706, 1,20
 7, 21.8831581, 3.7657644,1,16.812512,43.1648000,71.083425,  735.3909,PM,145.105900,706, 1,20
 8, 39.1216934, 2.9015692,0,18.741488,43.1648000,71.083425,  735.3909,PM,145.105900,706, 1,20
 9, 29.5686514, 4.1752144,0,19.146603,43.1648000,71.083425,  735.3909,PM,145.105900,706, 1,20
10, 66.2789612,20.7297711,0,40.940096,43.1648000,71.083425,  735.3909,DF,145.105900,706, 1,20
11, 38.0689317, 4.5186661,0,23.246877,43.1648000,71.083425,  735.3909,DF,145.105900,706, 1,20
12, 38.6378870,12.9472426,0,32.716013,43.1648000,71.083425,  735.3909,DF,145.105900,706, 1,20
 1, 74.5282669,20.9142482,0,41.908110, 9.1840000,71.083425,  735.3909,DF, 21.962170,706, 2,20
 2, 86.0824988,19.4729557,0,49.189782, 5.5104000,71.083425,  735.3909,DF, 11.070380,706, 2,20
 3, 77.7239047,17.1949506,0,52.798706, 7.3472000,71.083425,  735.3909,DF, 16.349320,706, 2,20
 4, 59.7682840,12.1915489,0,47.778589,22.0416000,71.083425,  735.3909,DF, 64.610180,706, 2,20
 5, 85.4268700,18.7171493,0,52.636430,11.0208000,71.083425,  735.3909,DF, 27.763970,706, 2,20
 6, 70.2503409,18.9313353,0,42.532158,30.3072000,71.083425,  735.3909,DF, 94.693280,706, 2,20
 7, 29.7199934,18.5296698,0,24.414001,30.3072000,71.083425,  735.3909,PM, 94.693280,706, 2,20
 8, 51.7071647,15.5208702,0,33.228321,30.3072000,71.083425,  735.3909,DF, 94.693280,706, 2,20
 9, 60.4776041,18.9438016,0,41.818956,30.3072000,71.083425,  735.3909,DF, 94.693280,706, 2,20
 1, 31.1029072, 7.4481324,0,22.462846,17.4496000,71.083425,  735.3909,DF, 48.892960,706, 3,20
 2, 65.7043649,21.2502110,0,31.977391,33.9808000,71.083425,  735.3909,DF,108.800200,706, 3,20
 3, 30.7363934, 4.2823516,0,19.839993,10.1024000,71.083425,  735.3909,PM, 24.822060,706, 3,20
 4, 31.3764967, 4.9929014,0,19.735983,56.0224000,71.083425,  735.3909,PM,196.437800,706, 3,20
 5, 21.4164450, 6.5625208,0,17.261531,31.2256000,71.083425,  735.3909,DF, 98.182630,706, 3,20
 6, 48.5910856,14.1154648,0,27.633363,62.4512000,71.083425,  735.3909,DF,225.347400,706, 3,20
 7, 26.2944967, 3.1655979,0,18.022745,15.6128000,71.083425,  735.3909,PM, 42.811300,706, 3,20
 8, 47.0669684, 7.8567991,0,26.916467,41.3280000,71.083425,  735.3909,DF,137.908400,706, 3,20
 9, 45.9532481, 1.9725004,0,16.249949,41.3280000,71.083425,  735.3909,PM,137.908400,706, 3,20
10, 27.7302633, 7.4842146,0,24.658780,41.3280000,71.083425,  735.3909,DF,137.908400,706, 3,20
11, 68.6167320,20.6603620,0,35.777942,41.3280000,71.083425,  735.3909,DF,137.908400,706, 3,20
12, 21.4665916, 2.3994984,0,14.941174,41.3280000,71.083425,  735.3909,PM,137.908400,706, 3,20
13, 28.6710940, 5.9443102,0,21.546696,41.3280000,71.083425,  735.3909,DF,137.908400,706, 3,20
14, 50.4656067,12.5081568,0,29.311385,41.3280000,71.083425,  735.3909,DF,137.908400,706, 3,20
15,118.1786321,16.4287200,0,38.740080,41.3280000,71.083425,  735.3909,DF,137.908400,706, 3,20
16, 15.3681916, 1.7928531,0,13.972605,41.3280000,71.083425,  735.3909,PM,137.908400,706, 3,20
17, 21.1208606, 1.1852474,1,13.897018,41.3280000,71.083425,  735.3909,PM,137.908400,706, 3,20
18, 25.5127580, 3.0106324,0,10.700742,41.3280000,71.083425,  735.3909,PM,137.908400,706, 3,20
19, 28.0731967, 4.7765299,0,17.145549,41.3280000,71.083425,  735.3909,PM,137.908400,706, 3,20
20, 26.5684419,10.1761869,0,26.319446,41.3280000,71.083425,  735.3909,DF,137.908400,706, 3,20
21, 67.3491796,13.9773264,0,28.323132,41.3280000,71.083425,  735.3909,DF,137.908400,706, 3,20
23, 10.3836440, 1.1374103,0, 8.940512,41.3280000,71.083425,  735.3909,DF,137.908400,706, 3,20
 2, 23.7437748, 3.3243835,0,11.776582,19.2864000,71.083425,  735.3909,PM, 55.058880,706, 4,20
 3, 28.0731967, 5.9319292,0,16.476906,21.1232000,71.083425,  735.3909,PM, 61.372740,706, 4,20
 4, 29.2020614, 6.2305143,0,20.880793,12.8576000,71.083425,  735.3909,PM, 33.733090,706, 4,20
 5, 36.5709613, 4.2782764,0,14.312177,70.2180858,71.083425,  735.3909,PM,269.631700,706, 4,20
 6, 36.3071547, 5.9694531,0,17.451153,70.2180858,71.083425,  735.3909,PM,269.631700,706, 4,20
 7, 41.4085934, 7.8753584,0,17.318431,70.2180858,71.083425,  735.3909,PM,269.631700,706, 4,20
 8, 59.9551491,21.5626676,0,34.211331,70.2180858,71.083425,  735.3909,DF,269.631700,706, 4,20
 9, 67.7503781,21.2484523,0,35.593873,70.2180858,71.083425,  735.3909,DF,269.631700,706, 4,20
11, 53.4852041,15.1540037,0,26.133083,70.2180858,71.083425,  735.3909,DF,269.631700,706, 4,20
13, 60.1293855,18.9278727,0,28.154602,70.2180858,71.083425,  735.3909,DF,269.631700,706, 4,20
14, 68.1778251,17.2248241,0,28.083824,70.2180858,71.083425,  735.3909,DF,269.631700,706, 4,20
 1, 33.5217613, 3.4726199,0,15.447648,37.6544000,71.083425,  735.3909,PM,123.415900,706, 5,20
 2, 24.9323606, 7.7949643,1,25.467521,27.5520000,71.083425,  735.3909,PM, 84.385640,706, 5,20
 3, 46.5197895,15.6537477,0,37.820803, 8.2656000,71.083425,  735.3909,DF, 19.141870,706, 5,20
 4, 53.7787912,18.3377738,0,39.613484,24.7968000,71.083425,  735.3909,DF, 74.373410,706, 5,20
 5, 29.5061682, 3.9483731,1,14.417546,15.6128000,71.083425,  735.3909,PM, 42.811300,706, 5,20
 6, 77.1905234,21.9180827,0,49.574013,11.9392000,71.083425,  735.3909,DF, 30.730050,706, 5,20
 7, 31.0307682, 6.8811800,1,28.871040,32.1440000,71.083425,  735.3909,PM,101.689300,706, 5,20
 8, 58.7246698,12.2283931,0,46.933013,33.0624000,71.083425,  735.3909,DF,105.240300,706, 5,20
 9, 68.0849770,14.0536422,0,40.663338,38.5728000,71.083425,  735.3909,DF,127.099100,706, 5,20
10, 69.6093229,12.5621339,0,41.855776,26.6336000,71.083425,  735.3909,DF, 81.011950,706, 5,20
11, 50.3692266,13.4973365,0,44.076488,25.7152000,71.083425,  735.3909,DF, 77.677390,706, 5,20
12, 49.6751524,13.4972847,0,37.395120,34.8992000,71.083425,  735.3909,DF,112.415700,706, 5,20
13, 45.3963371,14.3971792,0,35.599482,29.3888000,71.083425,  735.3909,DF, 91.246330,706, 5,20
14, 39.5459387, 4.1148000,0,22.981920,35.8176000,71.083425,  735.3909,DF,116.069400,706, 5,20
16, 55.7989624,15.7721016,0,36.148335,35.8176000,71.083425,  735.3909,DF,116.069400,706, 5,20
17, 47.7216062,10.2775634,0,35.085223,35.8176000,71.083425,  735.3909,DF,116.069400,706, 5,20
18, 53.1239501,15.9647656,0,34.929958,35.8176000,71.083425,  735.3909,DF,116.069400,706, 5,20
19, 47.2135587,12.1432930,0,33.955116,35.8176000,71.083425,  735.3909,DF,116.069400,706, 5,20
20, 20.5455680, 3.9620251,0,25.690355,35.8176000,71.083425,  735.3909,DF,116.069400,706, 5,20
21, 12.9591000, 2.7985502,1,12.313920,35.8176000,71.083425,  735.3909,DF,116.069400,706, 5,20
 1, 52.5929573,17.7205569,0,37.217695, 8.2656000,60.246925, 3358.6252,DF, 25.932760,719, 1,12
 2, 61.4803081,15.8146974,0,35.669525, 3.6736000,60.246925, 3358.6252,DF, 10.705250,719, 2,13
 3, 36.5064962, 9.6554666,0,30.777332,26.6336000,60.246925, 3358.6252,DF, 99.858360,719, 3, 9
 4, 37.1222059,14.5852713,0,31.722852,24.7968000,60.246925, 3358.6252,DF, 91.605340,719, 4,27
 5, 33.7661547, 5.3608895,0,23.567599,18.3680000,60.246925, 3358.6252,PM, 62.877430,719, 5,17
 6, 24.1297832, 6.0849784,0,25.950443,11.0208000,60.246925, 3358.6252,PM, 36.278240,719, 1,17
 7, 18.4076748, 1.0991213,0,15.849167, 5.5104000,60.246925, 3358.6252,PM, 17.074890,719, 1,17
 9, 45.2497977,12.5076875,0,35.127225, 5.5104000,60.246925, 3358.6252,DF, 17.074890,719, 1,17
10, 50.1152028,12.5032800,0,36.613277, 5.5104000,60.246925, 3358.6252,DF, 17.074890,719, 1,17
11, 56.6404146,17.3680679,0,36.868212, 5.5104000,60.246925, 3358.6252,DF, 17.074890,719, 1,17
13, 22.7370916, 3.6330880,0,21.655939, 5.5104000,60.246925, 3358.6252,PM, 17.074890,719, 1,17
14, 19.6878916, 4.2615551,0,20.366001, 5.5104000,60.246925, 3358.6252,PM, 17.074890,719, 1,17
 2, 39.7309744, 6.0436750,0,23.115319,23.8784000,60.246925, 3358.6252,DF, 87.506360,719, 2,17
 3, 24.9018000, 9.1572497,1,27.249120,21.1232000,60.246925, 3358.6252,DF, 74.351180,719, 2,17
 4, 41.5174752, 8.7559225,0,32.056365,20.2048000,60.246925, 3358.6252,DF, 70.429790,719, 2,17
 5, 29.8421647, 4.5050050,0,20.907085,19.2864000,60.246925, 3358.6252,PM, 66.611090,719, 2,17
 6, 42.7784973, 8.6169795,0,34.523873,11.0208000,60.246925, 3358.6252,DF, 36.278240,719, 2,17
 7, 49.2351529,12.9601112,0,37.762038,21.1232000,60.246925, 3358.6252,DF, 74.351180,719, 2,17
 8, 26.2433972, 6.9671611,0,30.291810, 9.1840000,60.246925, 3358.6252,DF, 29.330460,719, 2,17
 9, 22.8592832, 7.1897260,0,22.095854,17.4496000,60.246925, 3358.6252,PM, 59.174310,719, 2,17
11, 54.5408371,14.9492360,0,40.085254,12.8576000,60.246925, 3358.6252,DF, 43.398210,719, 2,17
12, 45.7186884,10.1312502,0,33.610479, 6.4288000,60.246925, 3358.6252,DF, 20.401740,719, 2,17
13, 47.8186724,10.5882521,0,35.893766,28.4704000,60.246925, 3358.6252,DF,107.328100,719, 2,17
14, 54.6759167,15.3981394,0,37.748078,28.4704000,60.246925, 3358.6252,DF,107.328100,719, 2,17
16, 36.7678380, 9.8128501,0,33.742305,28.4704000,60.246925, 3358.6252,DF,107.328100,719, 2,17
 1, 22.5389775, 8.0348328,0,24.479817,49.5936000,60.246925, 3358.6252,DF,196.101800,719, 3,17
 2, 26.1528614, 5.1940663,0,23.588329, 1.8367998,60.246925, 3358.6252,PM,  4.724000,719, 3,17
 3, 23.9881580, 6.5780900,0,24.229570, 4.5920000,60.246925, 3358.6252,PM, 13.844670,719, 3,17
 4, 25.2683748, 6.0533524,0,23.315286,55.0582407,60.246925, 3358.6252,PM,221.529800,719, 3,17
 6, 67.1739014,21.0964577,0,37.551055,55.0582407,60.246925, 3358.6252,DF,221.529800,719, 3,17
 7, 60.8243744,15.7607356,0,37.971161,55.0582407,60.246925, 3358.6252,DF,221.529800,719, 3,17
 8, 70.1550026,17.5487381,0,38.006183,55.0582407,60.246925, 3358.6252,DF,221.529800,719, 3,17
 9, 13.8307951, 1.9540353,0,14.435517,55.0582407,60.246925, 3358.6252,DF,221.529800,719, 3,17
10, 18.7308544, 7.3270659,0,19.895195,55.0582407,60.246925, 3358.6252,DF,221.529800,719, 3,17
 1, 36.9375514,11.6048241,0,25.149685,25.7152000,60.246925, 3358.6252,PM, 95.717980,719, 4,17
 2, 27.1789934, 6.1521564,0,23.065929,35.8176000,60.246925, 3358.6252,PM,137.820500,719, 4,17
 3, 31.2445934, 7.9483214,0,24.633933,35.8176000,60.246925, 3358.6252,PM,137.820500,719, 4,17
 4, 50.4765584,15.1485600,0,31.333440,35.8176000,60.246925, 3358.6252,DF,137.820500,719, 4,17
 5, 27.6677547, 5.5202694,0,22.942561,35.8176000,60.246925, 3358.6252,PM,137.820500,719, 4,17
 6, 25.2780916, 5.4745799,0,25.949313,35.8176000,60.246925, 3358.6252,PM,137.820500,719, 4,17
 7, 36.3218925,11.9452034,0,28.847769,35.8176000,60.246925, 3358.6252,DF,137.820500,719, 4,17
 8, 29.0332119, 9.4578038,0,27.052262,35.8176000,60.246925, 3358.6252,DF,137.820500,719, 4,17
10, 43.7358445,14.6636872,0,33.851179,35.8176000,60.246925, 3358.6252,DF,137.820500,719, 4,17
